Time,Time Delta,oa_temp,ef4cmd,ef4opr,filter,freeze,humvalve,hwrtemp,hwvalve,outair,outaircmd,preheatintemp,preheatouttemp,preheattemp,preheatvalve,satemp,sfancmd,sfanopr,sfanstatic,sfansuc,sfanvfd,smoke,spacehumid,spacetemp,supplyhumid,vfdalarm,cwrtemp,cwvalve,face,rm433cwrtemp,rm433cwvalve,rm433temp,rm433tempalarm,rm609cwrtemp,rm609cwvalve,rm609temp,cfclevel,chillercmd,comp1oper,comp2oper,cwstemp,highsidepress,isovalves,lowsidepress,pump3cmd,pump3oper,mainchillercmd,pump5cmd,pump5oper,hhwsetpoint,hwstemp,oatmanadj,pump1acmd,pump1aoper,pump1bcmd,pump1boper,pump4cmd,pump4oper,steamvalve,valveposition,entrancelights,flr3lights,flr4lights,flr4temp,flr5lights,flr6lights,flr6temp,instrumentair,toiletexcmd,toiletexopr,pump6cmd,pump6oper,pump2cmd,pump2oper
2017-03-14 10:18:31.418119,697.241174,20.63,On,On,Off,Normal,0.00,144.03,53.06,Open,Open,29.61,29.97,49.54,100.00,63.21,On,On,On,On,80.0,On,15.75,65.57,7.18,On,249.45,0.00,53.08,61.69,0.00,68.47,Normal,59.88,2.06,71.79,0.0,On,Off,Off,77.46,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.30,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:34.390992,700.214047,20.63,On,On,Off,Normal,0.00,144.03,53.06,Open,Open,29.61,29.97,49.54,100.00,63.21,On,On,On,On,80.0,On,15.75,65.57,7.18,On,249.45,0.00,53.08,61.69,0.00,68.47,Normal,59.88,2.06,71.79,0.0,On,Off,Off,77.46,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.30,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:37.362345,703.1854,20.63,On,On,Off,Normal,0.00,144.03,53.06,Open,Open,29.61,29.97,49.54,100.00,63.21,On,On,On,On,80.0,On,15.75,65.57,7.18,On,249.45,0.00,53.08,61.69,0.00,68.47,Normal,59.88,2.06,71.79,0.0,On,Off,Off,77.46,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.30,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:40.325750,706.148805,20.63,On,On,Off,Normal,0.00,144.03,53.06,Open,Open,29.61,29.97,49.54,100.00,63.21,On,On,On,On,80.0,On,15.75,65.57,7.18,On,249.45,0.00,53.08,61.69,0.00,68.47,Normal,59.84,2.06,71.72,0.0,On,Off,Off,77.46,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.30,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:43.176656,708.999711,20.63,On,On,Off,Normal,0.00,144.03,53.06,Open,Open,29.61,29.97,49.54,100.00,63.21,On,On,On,On,80.0,On,15.75,65.57,7.18,On,249.45,0.00,53.08,61.69,0.00,68.47,Normal,59.84,2.12,71.72,0.0,On,Off,Off,77.46,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.30,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:46.125315,711.94837,20.63,On,On,Off,Normal,0.00,144.23,53.24,Open,Open,29.61,29.97,49.54,100.00,63.21,On,On,On,On,80.0,On,15.75,65.57,7.18,On,249.45,0.00,52.72,61.69,0.00,68.47,Normal,59.84,2.12,71.72,0.0,On,Off,Off,77.46,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.52,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:48.834548,714.657603,20.63,On,On,Off,Normal,0.00,144.23,53.24,Open,Open,29.61,29.97,49.24,100.00,62.98,On,On,On,On,80.0,On,15.75,65.63,7.21,On,249.45,0.00,52.72,61.87,0.00,68.46,Normal,59.84,2.12,71.72,0.0,On,Off,Off,77.54,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.52,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:51.650963,717.474018,20.63,On,On,Off,Normal,0.00,144.23,53.24,Open,Open,29.61,29.97,49.24,100.00,62.98,On,On,On,On,80.0,On,15.75,65.63,7.21,On,249.45,0.00,52.72,61.87,0.00,68.46,Normal,59.84,2.12,71.72,0.0,On,Off,Off,77.54,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.52,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:54.398039,720.221094,20.63,On,On,Off,Normal,0.00,144.23,53.24,Open,Open,29.61,29.97,49.24,100.00,62.98,On,On,On,On,80.0,On,15.75,65.63,7.21,On,249.45,0.00,52.72,61.87,0.00,68.46,Normal,59.76,2.12,71.62,0.0,On,Off,Off,77.54,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.52,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:18:57.353215,723.17627,20.63,On,On,Off,Normal,0.00,144.23,53.24,Open,Open,29.61,29.97,49.24,100.00,62.98,On,On,On,On,80.0,On,15.75,65.63,7.21,On,249.45,0.00,52.72,61.87,0.00,68.46,Normal,59.76,0.00,71.62,0.0,On,Off,Off,77.54,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.52,20.63,On,On,On,On,Off,Off,30.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:00.208986,726.032041,20.63,On,On,Off,Normal,0.00,144.36,53.24,Open,Open,29.61,29.97,49.24,100.00,62.98,On,On,On,On,80.0,On,15.75,65.63,7.21,On,249.45,0.00,52.72,61.87,0.00,68.46,Normal,59.76,0.00,71.62,0.0,On,Off,Off,77.54,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.66,20.63,On,On,On,On,Off,Off,30.23,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:03.006127,728.829182,20.63,On,On,Off,Normal,0.00,144.36,53.24,Open,Open,29.61,29.97,49.24,100.00,62.98,On,On,On,On,80.0,On,15.73,65.80,7.21,On,249.45,0.00,52.72,61.87,0.00,68.46,Normal,59.76,0.00,71.62,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.66,20.63,On,On,On,On,Off,Off,30.23,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:06.550342,732.373397,20.63,On,On,Off,Normal,0.00,144.36,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,65.80,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.76,0.00,71.62,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.66,20.63,On,On,On,On,Off,Off,30.23,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:09.600726,735.423781,20.63,On,On,Off,Normal,0.00,144.36,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,65.80,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.76,0.00,71.62,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.66,20.63,On,On,On,On,Off,Off,30.23,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:12.580490,738.403545,20.63,On,On,Off,Normal,0.00,144.36,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,65.80,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.91,7.16,71.91,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.66,20.63,On,On,On,On,Off,Off,30.23,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:15.536059,741.359114,20.63,On,On,Off,Normal,0.00,144.55,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,65.80,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.91,7.16,71.91,0.0,On,Off,Off,77.48,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.90,20.63,On,On,On,On,Off,Off,29.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:18.415915,744.23897,20.63,On,On,Off,Normal,0.00,144.55,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,66.55,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.91,7.16,71.91,0.0,On,Off,Off,77.48,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.90,20.63,On,On,On,On,Off,Off,29.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:21.468981,747.292036,20.63,On,On,Off,Normal,0.00,144.55,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,66.55,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.91,7.16,71.91,0.0,On,Off,Off,77.48,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.90,20.63,On,On,On,On,Off,Off,29.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:24.443779,750.266834,20.63,On,On,Off,Normal,0.00,144.55,53.29,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.73,66.55,7.24,On,249.45,0.00,52.86,61.96,0.00,68.60,Normal,59.91,7.16,71.91,0.0,On,Off,Off,77.48,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.90,20.63,On,On,On,On,Off,Off,29.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:27.389335,753.21239,20.63,On,On,Off,Normal,0.00,144.55,52.51,Open,Open,29.61,29.97,49.56,100.00,62.86,On,On,On,On,80.0,On,15.74,66.55,7.24,On,249.45,0.00,53.28,61.96,0.00,68.60,Normal,59.91,7.16,71.91,0.0,On,Off,Off,77.48,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.90,20.63,On,On,On,On,Off,Off,29.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:30.136278,755.959333,20.74,On,On,Off,Normal,0.00,144.55,52.51,Open,Open,29.61,29.97,49.67,100.00,63.36,On,On,On,On,80.0,On,15.74,66.55,7.29,On,249.45,0.00,53.28,61.87,0.00,68.40,Normal,59.82,7.16,71.75,0.0,On,Off,Off,77.48,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,148.90,20.63,On,On,On,On,Off,Off,29.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:32.967061,758.790116,20.74,On,On,Off,Normal,0.00,144.72,52.51,Open,Open,29.61,29.97,49.67,100.00,63.36,On,On,On,On,80.0,On,15.74,66.95,7.29,On,249.45,0.00,53.28,61.87,0.00,68.40,Normal,59.82,0.00,71.75,0.0,On,Off,Off,77.55,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.02,20.63,On,On,On,On,Off,Off,29.41,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:35.704783,761.527838,20.74,On,On,Off,Normal,0.00,144.72,52.51,Open,Open,29.61,29.97,49.67,100.00,63.36,On,On,On,On,80.0,On,15.74,66.95,7.29,On,249.45,0.00,53.28,61.87,0.00,68.40,Normal,59.82,0.00,71.75,0.0,On,Off,Off,77.55,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.02,20.63,On,On,On,On,Off,Off,29.41,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:38.559187,764.382242,20.74,On,On,Off,Normal,0.00,144.72,52.51,Open,Open,29.61,29.97,49.67,100.00,63.36,On,On,On,On,80.0,On,15.74,66.95,7.29,On,249.45,0.00,53.28,61.87,0.00,68.40,Normal,59.82,0.00,71.75,0.0,On,Off,Off,77.55,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.02,20.63,On,On,On,On,Off,Off,29.41,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:41.555514,767.378569,20.74,On,On,Off,Normal,0.00,144.72,52.51,Open,Open,29.61,29.97,49.67,100.00,63.36,On,On,On,On,80.0,On,15.74,66.95,7.29,On,249.45,0.00,53.28,61.87,0.00,68.40,Normal,59.82,0.00,71.75,0.0,On,Off,Off,77.55,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.02,20.63,On,On,On,On,Off,Off,29.41,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:19:44.379276,770.202331,20.74,On,On,Off,Normal,0.00,144.72,52.51,Open,Open,29.61,29.97,49.67,100.00,63.36,On,On,On,On,80.0,On,15.74,66.95,7.29,On,249.45,0.00,53.28,61.87,0.00,68.40,Normal,59.82,0.00,71.75,0.0,On,Off,Off,77.55,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.02,20.63,On,On,On,On,Off,Off,29.41,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:19:47.290238,773.113293,20.74,On,On,Off,Normal,0.00,144.95,52.47,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.74,66.95,7.15,On,249.45,0.00,53.28,61.97,0.00,68.39,Normal,59.83,1.58,71.73,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.24,20.63,On,On,On,On,Off,Off,28.84,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:19:50.159549,775.982604,20.74,On,On,Off,Normal,0.00,144.95,52.47,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.74,66.17,7.15,On,249.45,0.00,53.28,61.97,0.00,68.39,Normal,59.83,1.58,71.73,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.24,20.63,On,On,On,On,Off,Off,28.84,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:19:53.017914,778.840969,20.74,On,On,Off,Normal,0.00,144.95,52.47,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.74,66.17,7.15,On,249.45,0.00,53.28,61.97,0.00,68.39,Normal,59.83,1.58,71.73,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.24,20.63,On,On,On,On,Off,Off,28.84,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:19:55.893868,781.716923,20.74,On,On,Off,Normal,0.00,144.95,52.47,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.74,66.17,7.15,On,249.45,0.00,53.28,61.97,0.00,68.39,Normal,59.83,1.58,71.73,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.24,20.63,On,On,On,On,Off,Off,28.84,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:19:58.775083,784.598138,20.74,On,On,Off,Normal,0.00,145.14,52.47,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.74,66.17,7.15,On,249.45,0.00,53.28,61.97,0.00,68.39,Normal,59.83,1.58,71.73,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.38,20.63,On,On,On,On,Off,Off,28.48,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:20:03.516646,0.0,20.74,On,On,Off,Normal,0.00,145.14,52.47,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.73,66.17,7.15,On,249.45,0.00,53.28,61.97,0.00,68.39,Normal,59.83,1.58,71.73,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.38,20.63,On,On,On,On,Off,Off,28.48,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:20:06.415702,2.899056,20.74,On,On,Off,Normal,0.00,145.14,52.24,Open,Open,29.61,29.97,49.78,100.00,63.60,On,On,On,On,80.0,On,15.73,68.28,7.15,On,249.45,0.00,53.52,61.97,0.00,68.39,Normal,59.80,1.58,71.81,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.38,20.74,On,On,On,On,Off,Off,28.48,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:20:09.436262,5.919616,20.74,On,On,Off,Normal,0.00,145.14,52.24,Open,Open,29.61,29.97,49.77,100.00,63.80,On,On,On,On,80.0,On,15.73,68.28,7.28,On,249.45,0.00,53.52,61.83,0.00,68.47,Normal,59.80,3.68,71.81,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.38,20.74,On,On,On,On,Off,Off,28.48,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:20:12.296668,8.780022,20.74,On,On,Off,Normal,0.00,145.14,52.24,Open,Open,29.61,29.97,49.77,100.00,63.80,On,On,On,On,80.0,On,15.73,68.28,7.28,On,249.45,0.00,53.52,61.83,0.00,68.47,Normal,59.80,3.68,71.81,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.55,149.38,20.74,On,On,On,On,Off,Off,28.48,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:20:15.019520,11.502874,20.74,On,On,Off,Normal,0.00,145.34,52.24,Open,Open,29.61,29.97,49.77,100.00,63.80,On,On,On,On,80.0,On,15.73,68.28,7.28,On,249.45,0.00,53.52,61.83,0.00,68.47,Normal,59.80,3.68,71.81,0.0,On,Off,Off,77.53,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.59,20.74,On,On,On,On,Off,Off,27.65,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:17.882010,14.365364,20.74,On,On,Off,Normal,0.00,145.34,52.24,Open,Open,29.61,29.97,49.77,100.00,63.80,On,On,On,On,80.0,On,15.73,68.28,7.28,On,249.45,0.00,53.52,61.83,0.00,68.47,Normal,59.80,3.68,71.81,0.0,On,Off,Off,77.45,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.59,20.74,On,On,On,On,Off,Off,27.65,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:20.716231,17.199585,20.64,On,On,Off,Normal,0.00,145.34,52.24,Open,Open,29.61,29.97,49.77,100.00,63.80,On,On,On,On,80.0,On,15.73,66.06,7.28,On,249.45,0.00,53.52,61.83,0.00,68.47,Normal,59.80,3.68,71.81,0.0,On,Off,Off,77.45,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.59,20.74,On,On,On,On,Off,Off,27.65,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:23.546714,20.030068,20.64,On,On,Off,Normal,0.00,145.34,52.24,Open,Open,29.61,29.97,49.77,100.00,63.80,On,On,On,On,80.0,On,15.85,66.06,7.28,On,249.45,0.00,53.52,61.83,0.00,68.47,Normal,59.91,3.68,72.02,0.0,On,Off,Off,77.45,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.59,20.74,On,On,On,On,Off,Off,27.65,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:26.318896,22.80225,20.64,On,On,Off,Normal,0.00,145.34,51.88,Open,Open,29.61,29.97,49.66,100.00,63.89,On,On,On,On,80.0,On,15.85,66.06,7.21,On,249.45,0.00,53.16,62.04,0.00,68.45,Normal,59.91,11.79,72.02,0.0,On,Off,Off,77.45,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.59,20.74,On,On,On,On,Off,Off,27.65,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:29.057208,25.540562,20.64,On,On,Off,Normal,0.00,145.51,51.88,Open,Open,29.61,29.97,49.66,100.00,63.89,On,On,On,On,80.0,On,15.85,66.06,7.21,On,249.45,0.00,53.16,62.04,0.00,68.45,Normal,59.91,11.79,72.02,0.0,On,Off,Off,77.45,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.72,20.74,On,On,On,On,Off,Off,27.26,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:31.947187,28.430541,20.64,On,On,Off,Normal,0.00,145.51,51.88,Open,Open,29.61,29.97,49.66,100.00,63.89,On,On,On,On,80.0,On,15.85,66.06,7.21,On,249.45,0.00,53.16,62.04,0.00,68.45,Normal,59.91,11.79,72.02,0.0,On,Off,Off,77.43,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.72,20.74,On,On,On,On,Off,Off,27.26,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:34.890298,31.373652,20.64,On,On,Off,Normal,0.00,145.51,51.88,Open,Open,29.61,29.97,49.66,100.00,63.89,On,On,On,On,80.0,On,15.85,65.40,7.21,On,249.45,0.00,53.16,62.04,0.00,68.45,Normal,59.91,11.79,72.02,0.0,On,Off,Off,77.43,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.72,20.74,On,On,On,On,Off,Off,27.26,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:20:40.519248,37.002602,20.64,On,On,Off,Normal,0.00,145.51,51.88,Open,Open,29.61,29.97,49.66,100.00,63.89,On,On,On,On,80.0,On,15.85,65.40,7.21,On,249.45,0.00,53.16,62.04,0.00,68.45,Normal,59.82,3.67,71.76,0.0,On,Off,Off,77.43,223.0,Secondary,209.6,On,On,Off,Off,Off,147.41,149.72,20.74,On,On,On,On,Off,Off,27.26,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:21:12.683087,0.0,20.64,On,On,Off,Normal,0.00,145.84,52.17,Open,Open,29.61,29.97,49.54,100.00,63.87,On,On,On,On,80.0,On,15.75,66.52,7.16,On,249.45,0.00,53.00,61.73,0.00,68.45,Normal,59.94,6.08,71.99,0.0,On,Off,Off,77.42,222.9,Secondary,209.6,On,On,Off,Off,Off,147.41,150.08,20.64,On,On,On,On,Off,Off,26.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:21:15.488474,2.805387,20.64,On,On,Off,Normal,0.00,145.84,52.17,Open,Open,29.61,29.97,49.54,100.00,63.87,On,On,On,On,80.0,On,15.75,66.52,7.16,On,249.45,0.00,53.00,61.73,0.00,68.45,Normal,59.94,6.08,71.99,0.0,On,Off,Off,77.43,222.9,Secondary,209.6,On,On,Off,Off,Off,147.41,150.08,20.64,On,On,On,On,Off,Off,26.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:21:18.319555,5.636468,20.64,On,On,Off,Normal,0.00,145.84,52.17,Open,Open,29.61,29.97,49.54,100.00,63.87,On,On,On,On,80.0,On,15.75,66.52,7.16,On,249.45,0.00,53.00,61.73,0.00,68.45,Normal,59.94,6.08,71.99,0.0,On,Off,Off,77.43,222.9,Secondary,209.6,On,On,Off,Off,Off,147.41,150.08,20.64,On,On,On,On,Off,Off,26.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:21:21.281233,8.598146,20.64,On,On,Off,Normal,0.00,145.84,52.20,Open,Open,29.61,29.97,49.31,100.00,63.76,On,On,On,On,80.0,On,15.72,66.52,7.24,On,249.45,0.00,52.29,61.87,0.00,68.51,Normal,59.94,6.08,71.99,0.0,On,Off,Off,77.43,222.9,Secondary,209.6,On,On,Off,Off,Off,147.41,150.08,20.64,On,On,On,On,Off,Off,26.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:21:24.020031,11.336944,20.64,On,On,Off,Normal,0.00,145.84,52.20,Open,Open,29.61,29.97,49.31,100.00,63.76,On,On,On,On,80.0,On,15.72,66.52,7.24,On,249.45,0.00,52.29,61.87,0.00,68.51,Normal,60.03,6.08,71.79,0.0,On,Off,Off,77.43,222.9,Secondary,209.6,On,On,Off,Off,Off,147.41,150.08,20.64,On,On,On,On,Off,Off,26.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:21:26.895632,14.212545,20.64,On,On,Off,Normal,0.00,146.02,52.20,Open,Open,29.61,29.97,49.31,100.00,63.76,On,On,On,On,80.0,On,15.72,66.52,7.24,On,249.45,0.00,52.29,61.87,0.00,68.51,Normal,60.03,2.69,71.79,0.0,On,Off,Off,77.38,222.9,Secondary,209.6,On,On,Off,Off,Off,147.53,150.29,20.64,On,On,On,On,Off,Off,25.73,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:21:29.633001,16.949914,20.64,On,On,Off,Normal,0.00,146.02,52.20,Open,Open,29.61,29.97,49.31,100.00,63.76,On,On,On,On,80.0,On,15.72,66.52,7.24,On,249.45,0.00,52.29,61.87,0.00,68.51,Normal,60.03,2.69,71.79,0.0,On,Off,Off,77.38,222.9,Secondary,209.6,On,On,Off,Off,Off,147.53,150.29,20.64,On,On,On,On,Off,Off,25.73,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:21:32.569842,19.886755,20.64,On,On,Off,Normal,0.00,146.02,52.20,Open,Open,29.61,29.97,49.31,100.00,63.76,On,On,On,On,80.0,On,15.72,66.54,7.24,On,249.45,0.00,52.29,61.87,0.00,68.51,Normal,60.03,2.69,71.79,0.0,On,Off,Off,77.38,223.0,Secondary,209.6,On,On,Off,Off,Off,147.53,150.29,20.64,On,On,On,On,Off,Off,25.73,Heating,On,On,On,76.74,On,On,82.02,On,On,Off,On,On,On,On
2017-03-14 10:31:45.083670,1753.284535,20.74,On,On,Off,Normal,0.00,149.18,50.64,Open,Open,29.61,29.97,49.44,100.00,64.53,On,On,On,On,80.0,On,15.70,66.08,7.20,On,249.45,0.00,51.87,61.92,0.00,68.38,Normal,59.85,5.55,71.72,0.0,On,Off,Off,77.49,223.0,Secondary,209.5,On,On,Off,Off,Off,147.41,151.30,20.74,On,On,On,On,Off,Off,8.72,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
