/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/spacesetpoint,AI,{ok},74.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm314/Graphic/spacetemp,AI,{ok},74.18 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/maxflow,AI,{ok},225.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/spacesetpoint,AI,{ok},72.72 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm315/Graphic/spacetemp,AI,{ok},71.02 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/boxflow,AI,{ok},185.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/flowsetpoint,AI,{ok},173.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/maxflow,AI,{ok},250.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/spacesetpoint,AI,{ok},71.91 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm316/Graphic/spacetemp,AI,{ok},71.34 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/boxflow,AI,{ok},341.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/flowsetpoint,AI,{ok},334.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/maxflow,AI,{ok},350.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/spacesetpoint,AI,{ok},70.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm319/Graphic/spacetemp,AI,{ok},70.03 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/boxflow,AI,{ok},312.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/flowsetpoint,AI,{ok},310.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/maxflow,AI,{ok},475.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/spacesetpoint,AI,{ok},72.60 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm402/Graphic/spacetemp,AI,{ok},72.85 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/maxflow,AI,{ok},475.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/spacesetpoint,AI,{ok},82.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm406/Graphic/spacetemp,AI,{ok},75.59 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/boxflow,AI,{ok},280.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/flowsetpoint,AI,{ok},272.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/maxflow,AI,{ok},500.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/spacesetpoint,AI,{ok},70.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm408/Graphic/spacetemp,AI,{ok},69.97 %,1,&nbsp
