Time,Time Delta,n_flow,s_flow,e_flow,w_flow,c_flow,b_flow
58:08.1,52783.75734,1261.0,2301.0,3592.0,2487.0,3280.0,4733.0
00:28.2,52923.86935,1193.0,2195.0,3608.0,2498.0,3295.0,4761.0
02:48.2,53063.81036,1239.0,2215.0,3600.0,2477.0,3305.0,4833.0
05:15.8,53211.4218,1247.0,2197.0,3611.0,2446.0,3307.0,4755.0
07:25.1,53340.76628,1202.0,2023.0,3578.0,2419.0,3307.0,4776.0
09:39.2,53474.81495,1225.0,2195.0,3616.0,2444.0,3302.0,4782.0
11:42.7,53598.32201,1232.0,2193.0,3633.0,2434.0,3275.0,4782.0
13:46.1,53721.78107,1229.0,2190.0,3650.0,2403.0,3294.0,4786.0
16:18.2,53873.82477,1205.0,2133.0,3570.0,2338.0,3285.0,4728.0
18:48.7,54024.32938,1219.0,2166.0,3627.0,2316.0,3269.0,4776.0
20:52.2,54147.84844,1209.0,2172.0,3659.0,2312.0,3265.0,4845.0
23:18.3,54293.9328,1231.0,2277.0,3624.0,2335.0,3281.0,4812.0
25:32.2,54427.88646,1222.0,2237.0,3621.0,2221.0,3274.0,4761.0
27:38.2,54553.85467,1250.0,2268.0,3604.0,2312.0,3250.0,4791.0
30:36.8,54732.41288,1270.0,2280.0,3608.0,2349.0,3259.0,4853.0
32:58.3,54873.99798,1250.0,2207.0,3631.0,2364.0,3260.0,4787.0
35:51.2,55046.81886,1185.0,2253.0,3599.0,2280.0,3265.0,4860.0
38:42.8,55218.40468,1188.0,2280.0,3621.0,2333.0,3267.0,4837.0
41:37.3,55392.99666,1170.0,2343.0,3589.0,2288.0,3271.0,4836.0
43:40.8,55516.44472,1195.0,2360.0,3613.0,2306.0,3263.0,4838.0
46:32.2,55687.88753,1171.0,2357.0,3630.0,2311.0,3264.0,4829.0
49:20.2,55855.86414,1194.0,2274.0,3588.0,2311.0,3282.0,4803.0
52:11.8,56027.43295,1182.0,2270.0,3653.0,2284.0,3270.0,4858.0
54:15.3,56150.93901,1183.0,2283.0,3607.0,2300.0,3242.0,4871.0
56:22.7,56278.3823,1202.0,2296.0,3617.0,2300.0,3251.0,4856.0
59:16.5,56452.10424,1190.0,2265.0,3540.0,2270.0,3266.0,4858.0
01:37.9,56593.54333,1193.0,2287.0,3612.0,2257.0,3241.0,4879.0
03:40.4,56716.02434,1191.0,2196.0,3553.0,2259.0,3244.0,4850.0
06:12.2,56867.87502,1190.0,2193.0,3581.0,2275.0,3245.0,4883.0
08:14.6,56990.27812,1176.0,2228.0,3615.0,2258.0,3240.0,4827.0
11:06.4,57162.00195,1181.0,2197.0,3574.0,2277.0,3240.0,4857.0
13:57.8,57333.45375,1267.0,2192.0,3571.0,2346.0,3251.0,4847.0
16:08.8,57464.40024,1242.0,2205.0,3612.0,2321.0,3239.0,4873.0
18:12.3,57587.94431,1238.0,2144.0,3596.0,2302.0,3250.0,4856.0
20:15.7,57711.39637,1246.0,2124.0,3652.0,2268.0,3259.0,4840.0
22:19.4,57835.01544,1217.0,2163.0,3602.0,2296.0,3240.0,4803.0
24:34.8,57970.46119,1223.0,2078.0,3570.0,2322.0,3229.0,4853.0
26:57.9,58113.50537,1218.0,2183.0,3608.0,2312.0,3245.0,4838.0
29:48.8,58284.42215,1220.0,2116.0,3631.0,2290.0,3245.0,4851.0
32:24.0,58439.63402,1220.0,2203.0,3598.0,2282.0,3228.0,4828.0
34:59.0,58594.64789,1222.0,2153.0,3647.0,2292.0,3232.0,4829.0
37:27.8,58743.4674,1218.0,2091.0,3622.0,2280.0,3226.0,4814.0
40:20.3,58915.99027,1208.0,2188.0,3643.0,2251.0,3241.0,4831.0
42:24.3,59039.94536,1211.0,2194.0,3624.0,2247.0,3238.0,4780.0
45:06.4,59202.04063,1255.0,2134.0,3616.0,2238.0,3226.0,4799.0
47:39.9,59355.54341,1341.0,2179.0,3620.0,2283.0,3211.0,4777.0
50:12.8,59508.47916,1323.0,2150.0,3675.0,2263.0,3218.0,4791.0
52:23.0,59638.6156,1305.0,2209.0,3715.0,2249.0,3227.0,4797.0
55:15.8,59811.45649,1300.0,2185.0,3700.0,2214.0,3217.0,4838.0
57:19.5,59935.11556,1306.0,2149.0,3704.0,2250.0,3227.0,4836.0
00:15.5,60111.18263,1282.0,2189.0,3662.0,2241.0,3234.0,4825.0
03:06.9,60282.52043,1246.0,2138.0,3634.0,2227.0,3214.0,4837.0
05:18.0,60413.67493,1210.0,2035.0,3601.0,2248.0,3227.0,4863.0
07:29.0,60544.65451,1211.0,2077.0,3538.0,2237.0,3214.0,4855.0
10:20.4,60716.09531,1214.0,2061.0,3593.0,2250.0,3202.0,4869.0
12:35.8,60851.49706,1160.0,2109.0,3616.0,2358.0,3211.0,4862.0
15:28.5,61024.15493,1187.0,2125.0,3570.0,2261.0,3181.0,4865.0
17:40.9,61156.5275,1240.0,2122.0,3621.0,2200.0,3178.0,4866.0
20:32.6,61328.24733,1188.0,2149.0,3584.0,2178.0,3177.0,4858.0
22:42.1,61457.78674,1157.0,2174.0,3622.0,2173.0,3171.0,4807.0
25:08.4,61604.0811,1174.0,2146.0,3607.0,2144.0,3201.0,4782.0
27:52.0,61767.63446,1162.0,2148.0,3613.0,2233.0,3211.0,4837.0
29:55.5,61891.19152,1222.0,2163.0,3607.0,2242.0,3220.0,4761.0
32:32.0,62047.67247,1223.0,2155.0,3649.0,2248.0,3217.0,4779.0
35:04.0,62199.67317,1227.0,2168.0,3643.0,2274.0,3192.0,4719.0
37:39.0,62354.63703,1191.0,2150.0,3717.0,2161.0,3229.0,4791.0
40:03.6,62499.2173,1195.0,2150.0,3718.0,2161.0,3229.0,4783.0
42:06.9,62622.56136,1254.0,2158.0,3730.0,2271.0,3212.0,4742.0
44:13.8,62749.41761,1212.0,2180.0,3736.0,2295.0,3199.0,4758.0
46:18.5,62874.18875,1238.0,2289.0,3670.0,2296.0,3202.0,4774.0
48:23.5,62999.1439,1329.0,2282.0,3705.0,2263.0,3227.0,4807.0
50:27.0,63122.65196,1298.0,2109.0,3698.0,2240.0,3258.0,4817.0
52:39.4,63255.05053,1298.0,2247.0,3684.0,2302.0,3225.0,4831.0
54:45.5,63381.17975,1266.0,2232.0,3692.0,2195.0,3255.0,4798.0
56:59.4,63515.08941,1268.0,2273.0,3720.0,2262.0,3266.0,4827.0
59:05.5,63641.12862,1347.0,2301.0,3733.0,2256.0,3247.0,4822.0
01:13.5,63769.13394,1341.0,2239.0,3740.0,2366.0,3249.0,4908.0
03:27.5,63903.1546,1249.0,2300.0,3751.0,2176.0,3251.0,4852.0
05:33.6,64029.20281,1284.0,2335.0,3715.0,2181.0,3243.0,4845.0
07:36.9,64152.59796,1288.0,2215.0,3696.0,2169.0,3249.0,4858.0
09:43.5,64279.1032,1299.0,2269.0,3702.0,2162.0,3240.0,4859.0
11:47.3,64402.92228,1287.0,2246.0,3713.0,2290.0,3269.0,4812.0
14:05.5,64541.19119,1278.0,2152.0,3743.0,2277.0,3267.0,4841.0
16:11.5,64667.1614,1283.0,2142.0,3755.0,2265.0,3254.0,4872.0
18:23.5,64799.16495,1253.0,2117.0,3724.0,2275.0,3222.0,4875.0
20:31.6,64927.24027,1290.0,2173.0,3717.0,2353.0,3221.0,4869.0
22:50.0,65065.67519,1273.0,2238.0,3748.0,2333.0,3240.0,4841.0
24:54.5,65190.17531,1332.0,2250.0,3712.0,2360.0,3241.0,4832.0
26:59.6,65315.24046,1317.0,2167.0,3755.0,2390.0,3258.0,4826.0
29:03.1,65438.73153,1262.0,2151.0,3692.0,2370.0,3273.0,4816.0
31:20.0,65575.67336,1265.0,2215.0,3699.0,2384.0,3266.0,4811.0
33:23.6,65699.28343,1266.0,2194.0,3741.0,2384.0,3269.0,4803.0
35:31.5,65827.14774,1264.0,2176.0,3750.0,2473.0,3239.0,4811.0
37:35.1,65950.74981,1264.0,2299.0,3766.0,2611.0,3292.0,4833.0
39:46.4,66082.07632,1262.0,2296.0,3663.0,2648.0,3285.0,4785.0
42:15.0,66230.65382,1358.0,2188.0,3706.0,2703.0,3323.0,4793.0
44:21.6,66357.26206,1544.0,2245.0,3709.0,2731.0,3368.0,4824.0
46:27.5,66483.15326,1504.0,2237.0,3718.0,2796.0,3353.0,4781.0
48:39.5,66615.15681,1540.0,2222.0,3763.0,2796.0,3312.0,4800.0
50:50.3,66745.9443,1593.0,2227.0,3755.0,2791.0,3352.0,4855.0
53:05.8,66881.41504,1603.0,2194.0,3816.0,2838.0,3377.0,4851.0
55:13.5,67009.17335,1612.0,2059.0,3810.0,2831.0,3369.0,4883.0
57:21.1,67136.75365,1640.0,2095.0,3811.0,2884.0,3365.0,4851.0
59:39.6,67275.21757,1672.0,2184.0,3874.0,2873.0,3356.0,4796.0
01:43.1,67398.72263,1720.0,2231.0,3836.0,2891.0,3351.0,4831.0
03:56.1,67531.74624,1715.0,2205.0,3867.0,3022.0,3394.0,4864.0
06:04.3,67659.99858,1714.0,2274.0,3879.0,2960.0,3380.0,4863.0
08:19.7,67795.39345,1718.0,2251.0,3877.0,2955.0,3387.0,4875.0
10:33.5,67929.1871,1719.0,2278.0,3819.0,2946.0,3394.0,4756.0
12:37.1,68052.74617,1740.0,2163.0,3875.0,2974.0,3414.0,4778.0
14:39.4,68175.06716,1742.0,2268.0,3894.0,3101.0,3418.0,4840.0
16:43.2,68298.80324,1769.0,2203.0,3886.0,3184.0,3418.0,4846.0
18:55.7,68431.35382,1818.0,2253.0,3920.0,3070.0,3432.0,4837.0
21:05.2,68560.89423,1818.0,2196.0,3937.0,3236.0,3421.0,4838.0
23:11.6,68687.27446,1904.0,2363.0,3931.0,3218.0,3451.0,4841.0
25:29.7,68825.36936,1914.0,2248.0,3993.0,3254.0,3455.0,4891.0
27:57.7,68973.38082,1929.0,2313.0,3923.0,3242.0,3428.0,4857.0
30:04.1,69099.74005,1903.0,2341.0,3922.0,3278.0,3462.0,4867.0
32:16.5,69232.15062,2003.0,2243.0,3927.0,3386.0,3494.0,4891.0
34:22.2,69357.85081,2008.0,2283.0,4063.0,3247.0,3518.0,4855.0
36:39.6,69495.28468,2006.0,2366.0,4077.0,3204.0,3523.0,4882.0
38:44.3,69619.9008,2067.0,2414.0,4039.0,3142.0,3534.0,4891.0
40:48.1,69743.75089,2043.0,2605.0,4049.0,3065.0,3534.0,4894.0
43:13.7,69889.35421,2101.0,2595.0,4069.0,3192.0,3545.0,4879.0
45:17.2,70012.88728,2123.0,2633.0,4063.0,3324.0,3543.0,4863.0
47:29.7,70145.30785,2137.0,2719.0,4104.0,3417.0,3562.0,4847.0
49:34.3,70269.90798,2134.0,2718.0,4128.0,3063.0,3625.0,4895.0
51:47.6,70403.26661,2161.0,2703.0,4135.0,3045.0,3598.0,4912.0
53:53.8,70529.42782,2214.0,2726.0,4160.0,3180.0,3579.0,4890.0
56:03.1,70658.78322,2333.0,2763.0,4136.0,3117.0,3632.0,4867.0
58:15.7,70791.3358,2296.0,2807.0,4071.0,3198.0,3627.0,4918.0
00:21.8,70917.40802,2395.0,2796.0,4164.0,3256.0,3688.0,4885.0
02:28.7,71044.34828,2391.0,2844.0,4316.0,3197.0,3619.0,4863.0
04:33.7,71169.37843,2346.0,2771.0,4494.0,3435.0,3630.0,4858.0
06:41.7,71297.33875,2375.0,2795.0,4556.0,3701.0,3659.0,4828.0
08:49.7,71425.31903,2390.0,2826.0,4575.0,3584.0,3648.0,4853.0
10:53.4,71549.02311,2379.0,2783.0,4590.0,3834.0,3651.0,4866.0
10:53.4,71549.02311,2379.0,2783.0,4590.0,3834.0,3651.0,4866.0
24:03.7,72339.35831,2364.0,2856.0,4679.0,4017.0,3632.0,4846.0
26:09.8,72465.44052,2417.0,2806.0,4678.0,4060.0,3669.0,4844.0
28:18.0,72593.64786,2452.0,2955.0,4677.0,4151.0,3651.0,4918.0
30:31.8,72727.48551,2457.0,2992.0,4694.0,4165.0,3676.0,4927.0
32:37.8,72853.44872,2451.0,2925.0,4688.0,4221.0,3693.0,4905.0
34:43.8,72979.44392,2481.0,3038.0,4691.0,4261.0,3677.0,4946.0
36:49.9,73105.52514,2544.0,2973.0,4754.0,4411.0,3680.0,4905.0
38:57.8,73233.41745,2534.0,2971.0,4745.0,4229.0,3707.0,4904.0
41:01.4,73357.01452,2470.0,2919.0,4769.0,4252.0,3721.0,4964.0
43:13.8,73489.4751,2471.0,3072.0,4819.0,4266.0,3681.0,4939.0
45:21.8,73617.47142,2534.0,3188.0,4828.0,4382.0,3678.0,4910.0
47:37.3,73752.97517,2569.0,3190.0,4891.0,4497.0,3688.0,4926.0
49:49.9,73885.52575,2556.0,3208.0,4951.0,4509.0,3678.0,4884.0
51:56.7,74012.308,2579.0,3194.0,5036.0,4493.0,3710.0,4916.0
54:08.0,74143.62151,2639.0,3260.0,5088.0,4544.0,3726.0,4917.0
56:11.4,74267.04557,2647.0,3315.0,5142.0,4530.0,3711.0,4918.0
58:23.9,74399.53915,2569.0,3342.0,5214.0,4645.0,3723.0,4894.0
00:27.4,74523.00821,2573.0,3384.0,5390.0,4678.0,3784.0,4919.0
02:34.1,74649.72046,2558.0,3430.0,5351.0,4713.0,3755.0,4892.0
04:44.9,74780.54194,2569.0,3479.0,5219.0,4893.0,3773.0,4892.0
06:52.0,74907.63421,2574.0,3514.0,5199.0,4848.0,3801.0,4885.0
08:59.0,75034.60466,2571.0,3533.0,5314.0,4898.0,3797.0,4907.0
11:04.0,75159.69281,2569.0,3507.0,5327.0,4906.0,3801.0,4913.0
13:12.1,75287.74414,2580.0,3452.0,5306.0,4932.0,3794.0,4896.0
15:20.2,75415.86146,2591.0,3498.0,5267.0,4889.0,3802.0,4912.0
17:26.4,75542.00068,2583.0,3579.0,5253.0,5036.0,3839.0,4908.0
19:35.9,75671.57209,2571.0,3621.0,5349.0,4824.0,3850.0,4921.0
21:39.4,75795.04415,2572.0,3637.0,5433.0,4836.0,3882.0,4953.0
23:51.9,75927.51773,2650.0,3614.0,5492.0,4839.0,3875.0,4925.0
25:55.4,76051.0658,2706.0,3666.0,5585.0,4934.0,3855.0,4937.0
28:01.9,76177.55903,2723.0,3690.0,5690.0,4849.0,3878.0,4917.0
30:06.9,76302.59218,2713.0,3686.0,5797.0,4996.0,3877.0,4920.0
32:30.0,76445.61136,2710.0,3634.0,5755.0,5159.0,3915.0,4930.0
34:38.0,76573.69069,2786.0,3679.0,5817.0,5274.0,3890.0,4953.0
36:41.6,76697.20375,2771.0,3807.0,5871.0,5350.0,3913.0,4917.0
38:47.9,76823.57798,2760.0,3766.0,5909.0,5394.0,3929.0,4905.0
40:54.1,76949.7052,2800.0,3767.0,6042.0,5385.0,3933.0,4924.0
43:02.0,77077.69452,2739.0,3839.0,6092.0,5417.0,3905.0,4912.0
45:16.1,77211.73118,2831.0,3908.0,6091.0,5429.0,3905.0,4882.0
47:24.2,77339.87951,2831.0,3897.0,6099.0,5481.0,3922.0,4899.0
49:28.9,77464.57264,2832.0,3925.0,6183.0,5559.0,3931.0,4879.0
51:33.9,77589.55979,2853.0,3987.0,6183.0,5637.0,3951.0,4930.0
53:37.5,77713.13086,2794.0,4036.0,6257.0,5667.0,3941.0,4915.0
55:42.9,77838.59904,2789.0,4023.0,6310.0,5679.0,3965.0,4931.0
57:50.6,77966.20734,2880.0,4064.0,6361.0,5849.0,3954.0,4965.0
00:04.5,78100.127,2874.0,4086.0,6488.0,5895.0,3969.0,4990.0
02:09.5,78225.18215,2866.0,4079.0,6481.0,5972.0,3982.0,4997.0
04:15.0,78350.69633,2916.0,4145.0,6519.0,5975.0,3976.0,5043.0
06:19.5,78475.13044,2902.0,4190.0,6467.0,6038.0,4005.0,5001.0
08:30.5,78606.12703,2926.0,4277.0,6580.0,6141.0,3978.0,5020.0
10:37.0,78732.62827,2957.0,4239.0,6594.0,6262.0,3973.0,5021.0
12:44.5,78860.16356,2957.0,4209.0,6637.0,6276.0,3977.0,4982.0
14:48.0,78983.64362,2968.0,4288.0,6792.0,6367.0,3972.0,4998.0
16:55.1,79110.70989,2984.0,4350.0,6859.0,6419.0,3963.0,4989.0
19:01.4,79237.05912,2981.0,3503.0,6876.0,6491.0,4013.0,5019.0
21:06.4,79362.07327,3002.0,3288.0,6971.0,6557.0,4012.0,5071.0
23:14.6,79490.2986,3010.0,3357.0,6987.0,6578.0,3992.0,5109.0
25:18.0,79613.68266,3004.0,3253.0,7106.0,6596.0,4004.0,5101.0
27:23.6,79739.22784,3012.0,3248.0,7125.0,6701.0,3983.0,5107.0
29:29.1,79864.72102,3021.0,3251.0,7149.0,6763.0,3995.0,5084.0
31:42.7,79998.34766,3033.0,3243.0,7210.0,6828.0,4007.0,5102.0
33:44.9,80120.56465,3042.0,3254.0,7125.0,6863.0,4034.0,5079.0
35:52.6,80248.26996,3035.0,3248.0,7178.0,6925.0,4018.0,5106.0
37:56.1,80371.73402,3056.0,3239.0,7404.0,7009.0,4018.0,5171.0
40:14.6,80510.23194,3060.0,3265.0,7432.0,7042.0,4013.0,5132.0
42:18.0,80633.648,3125.0,3391.0,7494.0,7098.0,4003.0,5103.0
44:35.6,80771.23787,3149.0,3495.0,7525.0,7069.0,4009.0,5102.0
46:41.2,80896.82005,3155.0,3567.0,7631.0,7095.0,4026.0,5195.0
48:45.1,81020.75014,3186.0,3692.0,7634.0,7084.0,4019.0,5267.0
50:53.0,81148.65846,3220.0,3652.0,7488.0,7124.0,4045.0,5255.0
52:57.7,81273.32959,3237.0,3747.0,7683.0,7129.0,4012.0,5287.0
55:03.1,81398.78076,3233.0,3720.0,7700.0,7163.0,4018.0,5279.0
57:12.6,81528.25217,3269.0,3744.0,7770.0,7243.0,4016.0,5308.0
59:16.2,81651.80623,3310.0,3745.0,7795.0,7274.0,4037.0,5324.0
01:23.3,81778.9215,3403.0,3778.0,7903.0,7283.0,4023.0,5363.0
03:33.1,81908.78393,3388.0,3776.0,7858.0,7271.0,4043.0,5328.0
05:35.8,82031.40595,3379.0,3788.0,8033.0,7337.0,4038.0,5321.0
07:41.7,82157.36324,3467.0,3747.0,8170.0,7356.0,4047.0,5362.0
09:45.7,82281.35934,3506.0,3712.0,8205.0,7408.0,4035.0,5410.0
12:07.4,82423.04444,3535.0,3755.0,8190.0,7375.0,4040.0,5411.0
14:11.1,82546.75252,3560.0,3738.0,8277.0,7442.0,4041.0,5394.0
16:14.6,82670.26058,3602.0,3748.0,8158.0,7481.0,4046.0,5463.0
18:21.1,82796.77082,3604.0,3782.0,8190.0,7502.0,4052.0,5413.0
20:26.6,82922.288,3609.0,3775.0,8384.0,7505.0,4042.0,5411.0
22:30.3,83045.96707,3656.0,3813.0,8466.0,7553.0,4050.0,5436.0
24:44.6,83180.24575,3653.0,3769.0,8489.0,7642.0,4051.0,5441.0
26:48.1,83303.77882,3686.0,3773.0,8496.0,7684.0,4040.0,5434.0
28:55.2,83430.83608,3691.0,3807.0,8460.0,7702.0,4053.0,5452.0
31:04.8,83560.42049,3710.0,3743.0,8295.0,7740.0,4072.0,5418.0
33:12.7,83688.29981,3734.0,3759.0,8549.0,7686.0,4050.0,5438.0
35:18.7,83814.34502,3736.0,3727.0,8591.0,7748.0,4058.0,5423.0
37:23.7,83939.32717,3768.0,3739.0,8624.0,7700.0,4072.0,5434.0
39:34.7,84070.32366,3768.0,3798.0,8624.0,7696.0,4058.0,5455.0
41:38.3,84193.95573,3780.0,3781.0,8598.0,7772.0,4073.0,5425.0
43:50.7,84326.3303,3818.0,3722.0,8338.0,7738.0,4080.0,5488.0
46:10.8,84466.41331,3803.0,3737.0,8517.0,7909.0,4066.0,5469.0
48:20.2,84595.89772,3794.0,3781.0,8638.0,7753.0,4089.0,5476.0
50:38.9,84734.59765,3759.0,3845.0,8664.0,7768.0,4059.0,5494.0
52:47.4,84863.068,3903.0,3851.0,8475.0,7791.0,4064.0,5472.0
55:08.8,85004.43009,3868.0,3823.0,8712.0,7772.0,4056.0,5430.0
57:22.8,85138.47175,3881.0,3842.0,8712.0,7850.0,4058.0,5444.0
59:31.4,85267.09011,3867.0,3858.0,8762.0,7732.0,4066.0,5430.0
01:41.4,85397.09055,3925.0,3832.0,8809.0,7755.0,4082.0,5464.0
03:52.7,85528.34605,3827.0,3829.0,8325.0,7769.0,4088.0,5511.0
05:55.1,85650.78206,3875.0,3847.0,8581.0,7755.0,4083.0,5474.0
07:58.7,85774.2992,3898.0,3807.0,8777.0,7835.0,4038.0,5443.0
10:04.9,85900.54842,3939.0,3844.0,8821.0,7898.0,4061.0,5484.0
12:14.2,86029.88882,3889.0,3797.0,8847.0,7891.0,4055.0,5470.0
14:21.2,86156.89008,3903.0,3871.0,8427.0,7912.0,4047.0,5492.0
16:32.8,86288.44561,3923.0,3844.0,8464.0,8042.0,4071.0,5500.0
18:39.6,86415.28786,3963.0,3849.0,8720.0,7984.0,4076.0,5509.0
20:45.2,86540.88204,3930.0,3841.0,8954.0,7979.0,4071.0,5507.0
22:50.3,86665.9442,3932.0,3855.0,8979.0,7984.0,4074.0,5476.0
24:55.9,86791.52638,3942.0,3799.0,9022.0,7974.0,4051.0,5465.0
27:55.8,86971.44267,4037.0,3888.0,9060.0,8016.0,4080.0,5487.0
30:20.2,87115.84293,3898.0,3876.0,8967.0,8001.0,4055.0,5460.0
32:28.4,87244.00326,4043.0,3898.0,8986.0,8016.0,4076.0,5497.0
35:20.0,87415.65008,3991.0,3859.0,9085.0,8039.0,4064.0,5499.0
38:11.3,87586.98488,4073.0,3814.0,9213.0,8026.0,4064.0,5511.0
40:24.0,87719.68747,4132.0,3811.0,7948.0,8118.0,4119.0,5519.0
43:15.3,87890.99727,4116.0,3770.0,7944.0,8101.0,4110.0,5551.0
46:01.8,88057.44479,4193.0,3720.0,7902.0,8140.0,4114.0,5497.0
48:05.4,88181.02486,4203.0,3736.0,7819.0,8053.0,4117.0,5442.0
50:58.3,88353.95475,4186.0,3678.0,7844.0,8061.0,4112.0,5459.0
53:33.3,88508.99161,4220.0,3656.0,7857.0,8032.0,4113.0,5453.0
56:14.1,88669.71381,4255.0,3610.0,7821.0,8069.0,4107.0,5475.0
59:05.3,88840.9466,4187.0,3570.0,7969.0,7997.0,4099.0,5418.0
01:56.8,89012.41341,4161.0,3628.0,8036.0,8001.0,4087.0,5355.0
04:51.3,89186.93839,4190.0,3638.0,7962.0,7955.0,4112.0,5339.0
07:27.9,89343.51444,4174.0,3599.0,7960.0,7971.0,4122.0,5378.0
10:20.4,89516.01931,4244.0,3637.0,7818.0,7944.0,4110.0,5335.0
13:13.4,89689.03921,4287.0,3585.0,7825.0,7919.0,4113.0,5362.0
16:05.9,89861.54507,4306.0,3596.0,7812.0,7909.0,4090.0,5351.0
18:57.4,90033.03388,4288.0,3574.0,7653.0,7927.0,4096.0,5358.0
21:36.9,90192.59901,4386.0,3459.0,7508.0,7878.0,4103.0,5349.0
24:17.0,90352.60016,3452.0,2520.0,5454.0,5402.0,2247.0,2567.0
27:08.3,90523.99896,4804.0,3076.0,6873.0,6041.0,2554.0,6145.0
29:57.0,90692.67061,4334.0,3576.0,7066.0,7197.0,3799.0,5539.0
32:27.8,90843.48824,4335.0,3573.0,7276.0,6995.0,3815.0,5481.0
35:00.9,90996.53899,4363.0,3532.0,7132.0,6830.0,3836.0,5461.0
37:52.3,91167.9888,4292.0,3576.0,7131.0,6850.0,3842.0,5414.0
40:35.0,91330.6271,4320.0,3614.0,7140.0,6607.0,3872.0,5441.0
43:26.4,91502.0339,4346.0,3608.0,7101.0,6480.0,3836.0,5410.0
46:22.5,91678.15798,4266.0,3598.0,7057.0,6234.0,3837.0,5263.0
49:13.9,91849.55478,4234.0,3554.0,7190.0,6248.0,3828.0,5245.0
51:17.4,91973.05485,4191.0,3543.0,7084.0,6092.0,3797.0,5263.0
54:08.9,92144.51765,4266.0,3599.0,6970.0,6007.0,3831.0,5294.0
57:01.9,92317.58055,4270.0,3496.0,7085.0,5898.0,3816.0,5267.0
59:52.9,92488.57933,4346.0,3561.0,7037.0,5712.0,3802.0,5264.0
02:27.0,92642.65214,4321.0,3582.0,7214.0,5840.0,3778.0,5145.0
05:20.5,92816.12807,4299.0,3492.0,7096.0,5733.0,3778.0,5141.0
07:36.0,92951.65991,4261.0,3455.0,7249.0,5744.0,3790.0,5118.0
09:47.9,93083.58445,4339.0,3524.0,7342.0,5881.0,3782.0,5116.0
11:52.5,93208.10057,4290.0,3454.0,7319.0,5649.0,3779.0,5076.0
14:37.9,93373.59804,4220.0,3452.0,7341.0,5309.0,3783.0,5086.0
17:14.5,93530.188,4259.0,3539.0,7390.0,5423.0,3796.0,5060.0
20:08.9,93704.59197,4161.0,3735.0,7366.0,5399.0,3781.0,5017.0
23:00.5,93876.11778,4105.0,3757.0,7316.0,5368.0,3788.0,5014.0
25:55.4,94051.05079,4109.0,3789.0,7366.0,5341.0,3783.0,5023.0
28:00.6,94176.22195,4072.0,3836.0,7282.0,5333.0,3790.0,5033.0
30:06.5,94302.16715,4191.0,3794.0,7333.0,5314.0,3780.0,4994.0
33:04.5,94480.17233,4173.0,3923.0,7394.0,5201.0,3780.0,5013.0
35:56.0,94651.65014,4091.0,3803.0,7413.0,5191.0,3774.0,5002.0
35:56.0,94651.65014,4091.0,3803.0,7413.0,5191.0,3774.0,5002.0
49:30.4,95466.03572,4057.0,3869.0,7478.0,5064.0,3775.0,4902.0
51:32.8,95588.48472,4165.0,3881.0,7450.0,5013.0,3778.0,4900.0
53:36.5,95712.1138,4156.0,3897.0,7484.0,5039.0,3776.0,4913.0
56:28.0,95883.6176,4175.0,3993.0,7333.0,4968.0,3781.0,4908.0
59:03.0,96038.61547,4137.0,3990.0,7371.0,5003.0,3783.0,4891.0
01:54.4,96210.08028,4144.0,3943.0,7281.0,5007.0,3809.0,4927.0
03:58.0,96333.63534,4144.0,3941.0,7288.0,5021.0,3808.0,4917.0
06:27.1,96482.74287,4137.0,3967.0,7266.0,5034.0,3790.0,4941.0
09:18.6,96654.23078,4174.0,3969.0,7138.0,4994.0,3813.0,4900.0
12:13.1,96828.76676,4171.0,3946.0,7012.0,4987.0,3782.0,4955.0
15:04.5,97000.14656,4148.0,3893.0,7098.0,5027.0,3806.0,4948.0
17:08.1,97123.72063,4188.0,3973.0,7040.0,5016.0,3798.0,4955.0
20:03.5,97299.16666,4192.0,3928.0,7022.0,5071.0,3816.0,4944.0
22:05.9,97421.52066,4169.0,3904.0,6964.0,4979.0,3815.0,4937.0
24:31.7,97567.328,4182.0,3885.0,6935.0,4922.0,3828.0,4957.0
26:35.0,97690.69106,4170.0,3673.0,6942.0,4921.0,3816.0,4911.0
29:26.5,97862.16087,4219.0,3463.0,6923.0,4894.0,3853.0,4968.0
32:20.6,98036.24282,4229.0,3437.0,6814.0,4928.0,3857.0,4949.0
35:15.1,98210.7548,4281.0,3430.0,6732.0,4905.0,3833.0,4952.0
37:55.0,98370.61495,4274.0,3416.0,6786.0,4902.0,3840.0,4950.0
40:47.4,98543.06381,4258.0,3504.0,6727.0,4879.0,3833.0,4952.0
43:25.6,98701.28286,4267.0,3481.0,6796.0,4893.0,3835.0,4918.0
45:29.1,98824.77992,4308.0,3492.0,6783.0,4841.0,3835.0,4931.0
48:23.8,98999.45492,4271.0,3468.0,6724.0,4940.0,3831.0,4924.0
51:15.5,99171.12273,4333.0,3405.0,6662.0,4852.0,3836.0,4957.0
53:19.2,99294.83081,4306.0,3414.0,6652.0,4977.0,3834.0,4944.0
56:10.7,99466.33762,4321.0,3387.0,6622.0,4966.0,3843.0,4940.0
58:20.2,99595.82703,4449.0,3380.0,6524.0,4963.0,3827.0,4962.0
00:38.2,99733.83492,4433.0,3368.0,6623.0,4976.0,3816.0,4940.0
02:44.6,99860.28615,4440.0,3391.0,6574.0,4978.0,3820.0,4966.0
