Time,Time Delta,n_temp,s_temp,e_temp,w_temp,c_temp,b_temp
38:03.5,130950.6803,71.72526315789473,72.08307692307692,72.37285714285714,72.6381818181818,66.44500000000001,0
40:11.3,131078.5236,71.72684210526315,72.0776923076923,72.37857142857143,72.62999999999998,66.45357142857144,0
42:23.4,131210.5352,71.7257894736842,72.0476923076923,72.36,72.64454545454545,66.4057142857143,0
44:28.3,131335.4753,71.7294736842105,72.04692307692306,72.38642857142858,72.64999999999999,66.41214285714285,0
46:31.9,131459.0314,71.7257894736842,72.06230769230768,72.37714285714286,72.64363636363636,66.41857142857144,0
48:35.3,131582.4904,71.72473684210524,72.06076923076922,72.36928571428572,72.62545454545453,66.40857142857143,0
50:43.3,131710.4798,71.72263157894737,72.05307692307693,72.36571428571428,72.61545454545454,66.42214285714287,0
52:51.5,131838.6571,71.71894736842106,72.05999999999997,72.37785714285714,72.65636363636362,66.43714285714285,0
54:59.3,131966.4504,71.71947368421051,72.06923076923076,72.37714285714286,72.63,66.42999999999999,0
57:07.4,132094.5497,71.72368421052632,72.07461538461537,72.35857142857142,72.63454545454545,66.42714285714285,0
59:10.9,132218.1248,71.73157894736842,72.07230769230767,72.3492857142857,72.63181818181818,66.43500000000002,0
01:23.4,132350.5514,71.72263157894736,72.07769230769229,72.33857142857143,72.61727272727272,66.42857142857143,0
03:27.0,132474.1464,71.71894736842104,72.05923076923077,72.35785714285714,72.65454545454544,66.43142857142857,0
05:37.8,132604.9609,71.71842105263157,72.06615384615384,72.38785714285714,72.64363636363635,66.42857142857143,0
07:45.2,132732.4252,71.71631578947367,72.06461538461538,72.37071428571429,72.64545454545454,66.42214285714286,0
09:50.4,132857.6013,71.73473684210525,72.07230769230767,72.36928571428571,72.65909090909089,66.42999999999999,0
